@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.589,0.334,n
0.425,0.146,p
0.529,0.664,p
0.397,0.160,n
0.625,0.081,n
0.926,0.829,p
0.353,0.913,p
0.912,0.244,n
0.586,0.748,p
0.543,0.952,p
0.640,0.314,p
0.219,0.403,n
0.882,0.427,n
0.675,0.443,n
0.735,0.849,p
0.201,0.440,n
0.443,0.651,p
0.587,0.914,p
0.468,0.638,p
0.007,0.893,p
0.248,0.679,p
0.721,0.810,p
0.550,0.081,n
0.369,0.452,p
0.429,0.629,p
0.315,0.226,n
0.266,0.147,n
0.410,0.603,p
0.926,0.372,n
0.542,0.982,p
0.081,0.971,p
0.006,0.973,p
0.569,0.672,p
0.456,0.337,n
0.678,0.113,p
0.591,0.393,n
0.616,0.274,n
0.701,0.683,p
0.952,0.268,n
0.095,0.056,n
0.327,0.864,p
0.287,0.082,n
0.553,0.783,p
0.846,0.856,p
0.528,0.329,n
0.107,0.543,p
0.714,0.965,p
0.342,0.262,n
0.741,0.315,n
0.975,0.079,n
0.858,0.969,p
0.109,0.397,p
0.558,0.020,n
0.287,0.941,p
0.001,0.898,n
0.552,0.197,n
0.109,0.709,p
0.982,0.635,p
0.623,0.856,p
0.296,0.162,n
0.624,0.258,n
0.949,0.942,p
0.668,0.540,n
0.884,0.778,p
0.482,0.890,p
0.823,0.073,n
0.853,0.227,n
0.916,0.100,n
0.297,0.675,p
0.476,0.567,p
0.881,0.958,p
0.135,0.515,p
0.539,0.462,n
0.887,0.094,p
0.111,0.977,n
0.390,0.114,n
0.902,0.150,n
0.252,0.871,p
0.953,0.210,n
0.301,0.351,p
0.837,0.589,p
0.175,0.136,n
0.701,0.424,n
0.409,0.038,n
0.403,0.146,n
0.991,0.020,n
0.971,0.815,n
0.558,0.443,n
0.767,0.226,n
0.253,0.091,n
0.073,0.219,p
0.522,0.357,n
0.855,0.758,p
0.803,0.289,n
0.894,0.547,n
0.629,0.213,n
0.776,0.619,p
0.686,0.080,n
0.154,0.212,p
0.191,0.369,p
0.955,0.799,p
0.215,0.873,p
0.420,0.590,p
0.170,0.266,p
0.896,0.668,n
0.146,0.060,n
0.203,0.871,p
0.828,0.187,n
0.697,0.208,n
0.381,0.595,n
0.547,0.976,p
0.845,0.587,p
0.573,0.181,n
0.291,0.964,n
0.891,0.220,n
0.285,0.123,n
0.827,0.548,n
0.654,0.030,n
0.227,0.072,n
0.729,0.619,n
0.960,0.486,n
0.881,0.520,n
0.976,0.451,n
0.192,0.723,p
0.003,0.911,p
0.319,0.445,n
0.077,0.305,p
0.274,0.651,p
0.650,0.154,n
0.883,0.107,n
0.703,0.957,p
0.219,0.439,p
0.445,0.130,p
0.909,0.726,n
0.132,0.360,p
0.059,0.187,p
0.284,0.383,p
0.173,0.554,p
0.299,0.070,n
0.668,0.050,n
0.332,0.399,p
0.501,0.671,p
0.776,0.607,n
0.857,0.674,n
0.534,0.453,n
0.585,0.866,p
0.975,0.622,p
0.949,0.905,p
0.674,0.786,p
0.135,0.555,p
0.068,0.014,p
0.647,0.288,n
0.660,0.277,p
0.830,0.606,n
0.773,0.682,n
0.921,0.633,n
0.721,0.879,p
0.224,0.976,p
0.727,0.428,n
0.812,0.630,n
0.954,0.261,p
0.551,0.105,n
0.369,0.030,n
0.158,0.875,p
0.299,0.301,p
0.050,0.864,p
0.507,0.407,n
0.608,0.440,n
0.102,0.605,p
0.390,0.995,n
0.806,0.688,n
0.693,0.711,p
0.755,0.480,n
0.465,0.273,n
0.584,0.617,p
0.330,0.426,p
0.887,0.624,n
0.373,0.779,p
0.047,0.375,p
0.096,0.912,p
0.586,0.479,n
0.055,0.323,p
0.238,0.223,p
0.499,0.115,n
0.496,0.816,p
0.967,0.228,n
0.507,0.747,p
0.643,0.115,n
0.721,0.723,p
0.140,0.591,p
0.694,0.916,p
0.126,0.879,p
0.846,0.980,p
0.953,0.792,n
0.483,0.101,n
0.244,0.337,p
0.902,0.069,n
0.427,0.669,p
0.800,0.153,n
0.408,0.221,n
0.485,0.321,n
0.413,0.318,p
0.000,0.303,n
0.493,0.178,n
0.801,0.743,p
0.813,0.723,n
0.982,0.403,n
0.489,0.514,p
0.771,0.145,n
0.338,0.503,p
0.808,0.796,p
0.189,0.878,p
0.092,0.399,p
0.173,0.698,p
0.824,0.596,n
0.665,0.901,p
0.099,0.355,p
0.768,0.530,n
0.377,0.941,p
0.372,0.054,n
0.445,0.324,n
0.098,0.235,n
0.085,0.934,p
0.842,0.317,n
0.418,0.411,p
0.823,0.245,p
0.430,0.912,p
0.976,0.490,n
0.201,0.755,p
0.158,0.918,p
0.124,0.962,p
0.604,0.550,n
0.050,0.378,p
0.737,0.236,n
0.654,0.739,p
0.606,0.203,n
0.560,0.110,n
0.336,0.112,p
0.659,0.978,p
0.743,0.234,n
0.536,0.626,p
0.203,0.577,p
0.344,0.932,p
0.108,0.477,p
0.744,0.593,n
0.045,0.940,p
0.532,0.395,n
0.867,0.282,p
0.340,0.140,n
0.300,0.406,p
0.834,0.432,p
0.740,0.850,p
0.082,0.136,p
0.250,0.295,p
0.471,0.340,n
0.891,0.196,n
0.969,0.096,n
0.197,0.094,n
0.081,0.072,n
0.670,0.144,n
0.578,0.643,p
0.186,0.847,p
0.364,0.646,p
0.832,0.071,n
0.897,0.043,n
0.137,0.418,p
0.343,0.360,p
0.884,0.032,n
0.350,0.924,p
0.896,0.152,n
0.898,0.420,n
0.902,0.501,p
0.250,0.169,n
0.720,0.601,n
0.198,0.036,n
0.600,0.093,n
0.590,0.546,n
0.814,0.937,p
0.761,0.180,p
0.413,0.616,p
0.753,0.052,n
0.381,0.011,n
0.893,0.123,p
0.167,0.911,p
0.445,0.872,p
0.435,0.020,n
0.586,0.609,p
0.159,0.264,p
0.978,0.426,n
0.299,0.952,p
0.981,0.924,p
0.991,0.716,n
0.033,0.145,p
0.543,0.710,p
0.946,0.708,n
0.745,0.975,p
0.080,0.357,p
0.148,0.712,p
0.084,0.572,p
0.194,0.396,p
0.856,0.429,n
0.754,0.884,p
0.970,0.022,p
0.648,0.414,n
0.992,0.720,n
0.833,0.507,n
0.213,0.106,n
0.381,0.257,n
0.314,0.807,p
0.360,0.490,p
0.952,0.034,n
0.955,0.728,n
0.854,0.162,n
0.182,0.440,p
0.442,0.131,n
0.272,0.333,p
0.684,0.900,p
0.042,0.546,p
0.016,0.788,p
0.576,0.636,p
0.725,0.904,p
0.837,0.578,n
0.113,0.917,p
0.102,0.629,p
0.331,0.026,p
0.732,0.308,n
0.570,0.206,n
0.319,0.269,n
0.092,0.030,n
0.534,0.851,p
0.414,0.638,p
0.372,0.377,p
0.948,0.683,n
0.565,0.594,p
0.937,0.455,n
0.392,0.971,p
0.001,0.217,p
0.915,0.687,p
0.368,0.188,n
0.554,0.364,n
0.571,0.349,n
0.663,0.735,p
0.785,0.114,n
0.354,0.881,p
0.768,0.312,n
0.946,0.168,n
0.352,0.207,n
0.760,0.766,n
0.289,0.100,n
0.631,0.947,p
0.688,0.032,n
0.658,0.771,p
0.103,0.704,p
0.015,0.443,p
0.108,0.016,n
0.349,0.978,p
0.043,0.062,p
0.163,0.775,p
0.639,0.930,p
0.902,0.561,n
0.756,0.108,n
0.281,0.207,n
0.830,0.436,n
0.846,0.177,n
0.079,0.389,p
0.981,0.299,n
0.153,0.142,n
0.166,0.068,n
0.774,0.836,p
0.790,0.147,n
0.592,0.484,n
0.257,0.189,n
0.274,0.950,p
0.003,0.839,p
0.482,0.959,n
0.616,0.536,n
0.684,0.969,p
0.042,0.972,p
0.812,0.936,n
0.495,0.479,p
0.194,0.960,p
0.256,0.519,p
0.580,0.027,p
0.740,0.385,n
0.921,0.819,p
0.725,0.516,n
0.371,0.909,p
0.709,0.450,n
0.917,0.731,n
0.281,0.123,n
0.734,0.915,p
0.260,0.362,p
0.855,0.416,n
0.203,0.892,p
0.205,0.308,p
0.953,0.424,n
0.517,0.841,p
0.668,0.366,p
0.800,0.451,n
0.407,0.239,p
0.389,0.597,p
0.043,0.516,p
0.385,0.241,n
0.924,0.961,n
0.109,0.977,p
0.530,0.072,n
0.990,0.378,n
0.731,0.169,n
0.507,0.381,n
0.822,0.902,p
0.666,0.314,n
0.647,0.348,n
0.860,0.426,n
0.865,0.659,n
0.594,0.005,n
0.350,0.017,n
0.375,0.133,n
0.696,0.984,p
0.841,0.311,n
0.075,0.297,p
0.229,0.938,p
0.164,0.866,p
0.019,0.590,p
0.161,0.078,n
0.683,0.223,p
0.632,0.689,p
0.659,0.117,n
0.413,0.086,n
0.834,0.710,n
0.506,0.102,n
0.205,0.409,p
0.052,0.163,p
0.471,0.440,n
0.937,0.223,n
0.836,0.217,n
0.096,0.770,p
0.060,0.944,p
0.118,0.624,p
0.396,0.477,p
0.039,0.501,p
0.938,0.042,n
0.482,0.030,n
0.133,0.435,p
0.865,0.085,n
0.858,0.861,p
0.444,0.736,p
0.125,0.674,p
0.454,0.816,p
0.928,0.839,p
0.121,0.519,p
0.927,0.443,n
0.294,0.099,n
0.799,0.642,n
0.977,0.019,p
0.850,0.324,n
0.397,0.092,n
0.129,0.564,p
0.643,0.580,n
0.801,0.392,n
0.427,0.789,p
0.484,0.988,p
0.339,0.452,p
0.408,0.354,n
0.202,0.243,p
0.515,0.217,n
0.325,0.597,p
0.897,0.852,p
0.272,0.076,n
0.081,0.130,p
0.681,0.932,p
0.591,0.154,n
0.626,0.453,p
0.137,0.871,p
0.776,0.029,n
0.847,0.430,n
0.578,0.081,n
0.992,0.993,p
0.255,0.761,p
0.491,0.382,n
0.697,1.000,p
0.257,0.388,p
0.963,0.565,n
0.361,0.207,n
0.118,0.527,p
0.398,0.570,p
0.703,0.592,n
0.443,0.564,p
0.078,0.169,p
0.135,0.083,n
0.412,0.106,n
0.184,0.121,n
0.943,0.013,n
0.297,0.757,p
0.361,0.242,n
0.560,0.978,p
0.049,0.072,p
0.860,0.254,n
0.659,0.493,n
0.487,0.602,p
0.886,0.406,n
0.820,0.874,p
0.893,0.913,p
0.252,0.556,p
0.552,0.452,n
0.041,0.294,p
0.384,0.192,n
0.036,0.075,p
0.654,0.354,n
0.095,0.118,p
0.409,0.996,p
0.245,0.617,p
0.205,0.732,p
0.298,0.542,p
0.702,0.939,p
0.255,0.786,p
0.687,0.975,p
0.698,0.320,n
0.516,0.678,p
0.356,0.057,n
0.142,0.008,p
0.534,0.177,n
0.430,0.372,n
0.298,0.048,n
0.843,0.408,n
0.340,0.105,n
0.891,0.945,n
0.477,0.157,n
0.154,0.342,p
0.512,0.881,p
0.075,0.508,p
0.075,0.047,n
0.523,0.283,n
0.655,0.189,n
0.161,0.835,p
0.220,0.767,p
0.030,0.718,p
0.767,0.835,p
0.128,0.035,n
0.907,0.697,n
0.289,0.654,n
0.413,0.403,p
0.422,0.336,n
0.763,0.147,n
0.726,0.241,p
0.760,0.340,n
0.186,0.978,p
0.089,0.042,n
0.870,0.361,p
0.002,0.255,p
0.771,0.040,n
0.617,0.422,n
0.392,0.717,p
0.700,0.732,p
0.486,0.308,n
0.221,0.190,n
0.658,0.937,p
0.907,0.298,n
0.431,0.466,p
0.890,0.670,n
0.397,0.478,p
0.448,0.949,p
0.701,0.822,p
0.374,0.235,p
0.736,0.214,n
0.592,0.416,n
0.943,0.416,n
0.044,0.582,p
0.360,0.067,n
0.374,0.142,n
0.364,0.274,n
0.306,0.388,p
0.431,0.979,p
0.967,0.242,n
0.278,0.439,p
0.453,0.033,n
0.141,0.836,p
0.637,0.818,p
0.823,0.713,p
0.969,0.666,n
0.174,0.617,p
0.828,0.487,p
0.619,0.441,n
0.819,0.202,n
0.442,0.832,p
0.815,0.214,p
0.452,0.311,n
0.889,0.412,n
0.298,0.786,p
0.574,0.254,n
0.580,0.909,p
0.458,0.950,p
0.617,0.170,n
0.372,0.562,n
0.554,0.215,n
0.419,0.125,n
0.369,0.099,n
0.797,0.990,p
0.190,0.050,n
0.853,0.787,p
0.898,0.967,p
0.091,0.601,p
0.456,0.524,p
0.363,0.576,p
0.625,0.803,p
0.465,0.440,n
0.918,0.754,n
0.701,0.079,n
0.229,0.111,n
0.766,0.620,n
0.096,0.948,p
0.072,0.023,n
0.789,0.188,p
0.461,0.209,p
0.145,0.880,p
0.397,0.120,p
0.889,0.266,n
0.577,0.076,p
0.018,0.666,p
0.799,0.891,p
0.251,0.137,p
0.442,0.557,p
0.694,0.837,p
0.523,0.250,n
0.016,0.819,p
0.966,0.231,n
0.600,0.405,n
0.770,0.036,n
0.622,0.120,n
0.841,0.262,p
0.709,0.466,n
0.705,0.125,n
0.105,0.617,p
0.314,0.274,n
0.615,0.572,n
0.193,0.587,p
0.970,0.896,p
0.813,0.480,n
0.316,0.667,n
0.823,0.979,p
0.478,0.459,n
0.911,0.636,p
0.086,0.481,p
0.088,0.966,p
0.864,0.404,n
0.392,0.858,p
0.683,0.197,n
0.216,0.199,p
0.209,0.181,n
0.054,0.208,p
0.277,0.134,n
0.065,0.621,p
0.130,0.160,p
0.594,0.196,n
0.659,0.435,n
0.796,0.514,n
0.301,0.500,p
0.690,0.323,n
0.761,0.872,p
0.924,0.611,p
0.077,0.853,p
0.129,0.786,p
0.624,0.995,p
0.147,0.848,p
0.641,0.116,n
0.974,0.376,n
0.590,0.656,p
0.988,0.155,n
0.995,0.343,n
0.048,0.047,p
0.554,0.349,n
0.607,0.196,n
0.816,0.415,n
0.286,0.195,n
0.625,0.770,p
0.157,0.907,p
0.494,0.956,p
0.077,0.568,p
0.058,0.332,p
0.709,0.035,n
0.636,0.470,n
0.375,0.718,p
0.410,0.956,p
0.208,0.717,n
0.348,0.795,p
0.798,0.534,n
0.146,0.713,p
0.702,0.700,n
0.617,0.403,n
0.344,0.537,p
0.633,0.646,p
0.890,0.944,p
0.144,0.018,n
0.410,0.074,n
0.982,0.785,n
0.923,0.984,p
0.024,0.064,n
0.617,0.947,p
0.449,0.375,n
0.046,0.872,p
0.001,0.711,p
0.681,0.228,n
0.386,0.453,p
0.693,0.900,n
0.322,0.559,p
0.236,0.464,p
0.659,0.086,n
0.575,0.219,n
0.954,0.651,n
0.358,0.311,n
0.462,0.613,n
0.425,0.459,p
0.696,0.338,n
0.582,0.876,n
0.052,0.901,p
0.680,0.416,n
0.152,0.934,p
0.542,0.253,n
0.445,0.138,p
0.603,0.901,p
0.875,0.862,p
0.856,0.699,p
0.613,0.064,n
0.986,0.051,n
0.854,0.719,n
0.578,0.440,n
0.300,0.661,p
0.890,0.660,n
0.280,0.791,p
0.548,0.975,p
0.717,0.671,p
0.004,0.034,p
0.478,0.197,n
0.649,0.422,n
0.604,0.291,n
0.012,0.029,p
0.498,0.409,n
0.442,0.151,p
0.759,0.357,n
0.180,0.750,p
0.899,0.155,n
0.229,0.480,p
0.852,0.843,p
0.029,0.948,p
0.725,0.594,p
0.012,0.746,p
0.284,0.435,p
0.038,0.044,p
0.063,0.672,p
0.929,0.676,n
0.592,0.746,p
0.593,0.057,n
0.893,0.367,n
0.895,0.480,n
0.237,0.491,p
0.693,0.180,n
0.808,0.043,n
0.031,0.336,p
0.005,0.384,p
0.601,0.593,p
0.173,0.239,p
0.815,0.991,p
0.479,0.290,n
0.571,0.865,p
0.988,0.805,n
0.386,0.243,p
0.117,0.271,p
0.575,0.671,p
0.451,0.967,p
0.733,0.533,n
0.000,0.037,p
0.888,0.647,n
0.363,0.269,n
0.156,0.442,p
0.008,0.352,p
0.124,0.186,n
0.038,0.815,p
0.552,0.279,n
0.011,0.870,p
0.968,0.272,n
0.168,0.999,p
0.300,0.255,n
0.331,0.238,n
0.233,0.869,n
0.727,0.543,n
0.584,0.246,n
0.277,0.470,p
0.261,0.070,n
0.303,0.609,p
0.486,0.802,p
0.625,0.665,p
0.422,0.553,p
0.600,0.111,n
0.533,0.108,n
0.495,0.835,p
0.565,0.273,n
0.212,0.587,p
0.253,0.363,p
0.383,0.888,p
0.708,0.415,n
0.008,0.728,n
0.824,0.556,n
0.086,0.346,p
0.372,0.727,p
0.883,0.702,p
0.131,0.372,p
0.970,0.213,n
0.762,0.579,n
0.118,0.706,p
0.541,0.637,p
0.284,0.785,p
0.826,0.425,n
0.049,0.584,p
0.003,0.273,p
0.679,0.584,n
0.175,0.248,p
0.298,0.932,p
0.503,0.068,n
0.386,0.959,p
0.769,0.373,n
0.847,0.552,n
0.558,0.707,p
0.840,0.978,p
0.131,0.833,p
0.616,0.303,n
0.845,0.381,n
0.147,0.072,n
0.492,0.375,n
0.224,0.799,p
0.684,0.671,p
0.986,0.103,n
0.061,0.829,p
0.781,0.127,n
0.829,0.572,n
0.910,0.845,n
0.742,0.177,n
0.314,0.042,n
0.605,0.392,n
0.536,0.311,p
0.000,0.287,p
0.451,0.418,n
0.040,0.680,n
0.738,0.617,n
0.473,0.852,p
0.263,0.756,n
0.516,0.816,n
0.706,0.946,p
0.726,0.653,n
0.964,0.657,n
0.525,0.079,n
0.782,0.271,n
0.412,0.519,p
0.167,0.769,p
0.175,0.472,p
0.701,0.306,n
0.529,0.711,p
0.966,0.199,n
0.202,0.399,p
0.545,0.513,n
0.098,0.059,n
0.074,0.699,p
0.473,0.719,p
0.448,0.018,p
0.335,0.893,p
0.656,0.122,n
0.523,0.856,p
0.406,0.177,n
0.067,0.962,n
0.406,0.289,n
0.204,0.522,p
0.770,0.909,p
0.890,0.845,p
0.231,0.262,p
0.681,0.213,n
0.511,0.290,n
0.025,0.619,p
0.160,0.476,p
0.160,0.201,p
0.470,0.397,n
0.234,0.566,p
0.924,0.557,p
0.272,0.552,p
0.929,0.940,p
0.188,0.431,p
0.654,0.653,p
0.123,0.946,p
0.724,0.313,n
0.871,0.658,n
0.656,0.541,n
0.094,0.155,p
0.143,0.321,p
0.498,0.357,n
0.535,0.239,n
0.707,0.323,n
0.378,0.342,n
0.204,0.531,n
0.914,0.399,n
0.007,0.161,p
0.818,0.894,p
0.088,0.788,p
0.003,0.751,p
0.693,0.342,n
0.339,0.176,n
0.774,0.833,p
0.172,0.891,n
0.865,0.618,n
0.649,0.805,p
0.317,0.604,p
0.951,0.882,p
0.169,0.627,p
0.302,0.554,p
0.077,0.142,p
0.039,0.300,p
0.770,0.050,n
0.776,0.012,n
0.562,0.486,n
0.913,0.679,n
0.657,0.919,p
0.342,0.412,p
0.666,0.323,n
0.693,0.607,n
0.930,0.914,p
0.637,0.216,n
0.611,0.905,p
0.769,0.501,n
0.678,0.358,n
0.992,0.538,n
0.521,0.330,p
0.998,0.454,n
0.190,0.804,p
0.016,0.989,p
0.958,0.786,n
0.156,0.129,n
0.695,0.579,n
0.712,0.466,n
0.404,0.143,n
0.907,0.544,n
0.578,0.682,p
0.628,0.096,n
0.255,0.519,n
0.633,0.464,n
0.578,0.965,p
0.175,0.213,p
0.114,0.093,n
0.879,0.203,n
0.403,0.522,p
0.830,0.071,n
0.864,0.038,n
0.661,0.760,p
0.774,0.045,n
0.901,0.071,n
0.837,0.335,n
0.099,0.746,p
0.741,0.504,p
0.641,0.929,p
0.559,0.922,p
0.659,0.509,n
0.536,0.317,n
0.104,0.099,n
0.643,0.472,n
0.019,0.115,p
0.339,0.297,n
0.349,0.275,n
0.442,0.397,n
0.270,0.305,p
0.282,0.322,p
0.320,0.042,p
0.274,0.850,p
0.985,0.571,n
0.453,0.985,p
0.500,0.322,n
0.693,0.907,n
0.780,0.088,n
0.783,0.165,n
0.636,0.168,n
0.544,0.370,n
0.820,0.526,n
0.569,0.471,n
0.048,0.546,p
0.273,0.473,p
0.654,0.530,n
0.331,0.370,p
0.569,0.785,p
0.498,0.857,p
0.124,0.250,n
0.196,0.555,p
0.963,0.349,n
0.058,0.902,p
0.327,0.882,p
0.451,0.335,n
0.047,0.193,p
0.387,0.258,n
0.626,0.782,p
0.791,0.623,p
0.273,0.513,p
0.055,0.814,p
0.777,0.818,p
0.707,0.442,n
0.148,0.001,n
0.123,0.810,p
0.042,0.600,p
0.169,0.277,n
0.777,0.080,n
0.814,0.834,p
0.170,0.952,n
0.236,0.580,n
0.433,0.858,p
0.791,0.204,n
0.073,0.659,p
0.798,0.025,n
0.542,0.416,n
0.695,0.491,n
0.433,0.153,n
0.104,0.762,p
0.010,0.235,p
0.961,0.111,n
0.661,0.378,n
0.533,0.154,n
0.645,0.149,n
0.365,0.285,n
0.196,0.147,n
0.549,0.955,p
0.836,0.979,p
0.721,0.388,n
0.452,0.705,p
0.594,0.688,n
0.716,0.052,n
0.963,0.399,n
0.673,0.307,n
0.304,0.675,p
0.209,0.553,p
0.613,0.310,n
0.619,0.884,p
0.381,0.501,p
0.743,0.170,n
0.475,0.977,p
0.367,0.717,n
0.817,0.879,p
0.549,0.213,n
0.152,0.610,p
0.050,0.078,p
0.659,0.085,n
0.775,0.457,n
0.878,0.717,n
0.558,0.470,n
0.313,0.708,p
0.770,0.949,n
0.865,0.986,p
0.299,0.105,n
0.659,0.969,p
0.506,0.825,p
0.697,0.213,n
0.818,0.997,p
0.454,0.823,p
0.490,0.043,n
0.565,0.230,n
0.901,0.274,p
0.768,0.270,n
0.680,0.492,n
0.091,0.270,n
0.828,0.999,p
0.182,0.369,p
0.094,0.129,p
0.678,0.981,p
0.319,0.412,p
0.786,0.610,p
0.982,0.792,n
0.779,0.311,n
0.994,0.439,n
0.899,0.470,n
0.223,0.533,n
0.311,0.480,p
0.413,0.150,n
0.975,0.901,n
0.187,0.599,p
0.010,0.804,p
0.616,0.239,n
0.075,0.653,p
0.308,0.540,p
0.848,0.535,n
0.306,0.016,n
0.361,0.182,n
0.288,0.134,n
0.786,0.680,p
0.483,0.509,p
0.424,0.525,p
0.832,0.632,n
0.954,0.403,n
0.831,0.272,n
0.039,0.711,p
0.057,0.985,p
0.116,0.656,p
0.588,0.329,n
0.032,0.173,p
0.084,0.865,p
0.210,0.149,n
0.769,0.863,p
0.198,0.118,n
0.714,0.704,p
0.115,0.896,p
0.684,0.169,n
0.096,0.265,p
0.736,0.473,n
0.804,0.132,n
0.903,0.847,n
0.721,0.720,p
0.854,0.546,n
0.746,0.564,n
0.439,0.155,n
0.566,0.850,p
0.211,0.691,p
0.518,0.287,n
0.504,0.311,n
0.578,0.276,n
0.585,0.971,p
0.628,0.817,p
0.563,0.520,n
0.054,0.761,p
0.803,0.108,n
0.324,0.699,p
0.087,0.548,p
0.241,0.237,n
0.425,0.952,p
0.451,0.368,n
0.616,0.950,p
0.254,0.462,p
0.331,0.552,p
0.612,0.690,p
0.950,0.161,p
0.768,0.965,p
0.962,0.904,p
0.381,0.499,p
0.249,0.477,p
0.632,0.776,p
0.239,0.412,p
0.370,0.916,p
0.771,0.865,p
0.583,0.137,n
0.739,0.133,n
0.530,0.964,p
0.188,0.683,n
0.482,0.281,n
0.354,0.131,n
0.894,0.468,n
0.405,0.939,p
0.001,0.901,p
0.899,0.724,n
0.823,0.189,n
0.670,0.545,n
0.981,0.047,n
0.308,0.024,p
0.622,0.600,p
0.028,0.801,p
0.062,0.893,p
0.398,0.304,n
0.919,0.179,n
0.302,0.331,p
0.971,0.454,n
0.732,0.408,n
0.836,0.134,p
0.623,0.217,n
0.427,0.722,p
0.786,0.189,p
0.219,0.115,n
0.479,0.490,p
0.594,0.751,p
0.570,0.798,p
0.371,0.759,p
0.797,0.192,n
0.531,0.010,n
0.059,0.707,p
0.391,0.176,n
0.474,0.493,p
0.786,0.218,n
0.111,0.568,p
0.869,0.013,n
0.803,0.225,n
0.542,0.926,p
0.844,0.398,n
0.009,0.885,p
0.900,0.778,n
0.224,0.341,n
0.471,0.012,n
0.956,0.113,n
0.674,0.283,n
0.080,0.336,p
0.707,0.512,p
0.366,0.884,p
0.533,0.238,n
0.358,0.983,p
0.916,0.068,n
0.441,0.191,n
0.692,0.043,n
0.325,0.636,p
0.192,0.188,n
0.614,0.186,n
0.187,0.232,p
0.299,0.484,p
0.423,0.181,n
0.785,0.441,n
0.159,0.742,p
0.973,0.516,n
0.804,0.821,p
0.786,0.696,n
0.681,0.982,p
0.184,0.077,n
0.968,0.476,n
0.517,0.204,n
0.290,0.534,p
0.542,0.979,p
0.541,0.107,p
0.539,0.580,n
0.886,0.598,n
0.488,0.360,n
0.776,0.286,n
0.277,0.026,n
0.825,0.463,n
0.313,0.207,n
0.945,0.081,n
0.165,0.576,n
0.426,0.714,p
0.957,0.088,n
0.433,0.666,p
0.043,0.259,p
0.427,0.791,p
0.075,0.578,p
0.201,0.172,n
0.593,0.209,n
0.715,0.678,p
0.843,0.262,n
0.558,0.938,p
0.583,0.656,p
0.406,0.809,n
0.849,0.083,n
0.923,0.456,n
0.025,0.291,p
0.355,0.296,n
0.009,0.319,p
0.557,0.747,p
0.465,0.492,p
0.215,0.696,p
0.767,0.415,n
0.289,0.640,p
0.572,0.302,n
0.575,0.467,n
0.748,0.963,p
0.257,0.549,p
0.911,0.127,n
0.762,0.048,p
0.499,0.242,n
0.309,0.737,p
0.077,0.941,p
0.984,0.491,n
0.436,0.362,n
0.603,0.964,p
0.281,0.721,n
0.378,0.583,p
0.518,0.423,n
0.369,0.662,p
0.699,0.303,n
0.242,0.931,p
0.814,0.237,n
0.216,0.187,n
0.492,0.971,p
0.393,0.737,p
0.112,0.041,n
0.680,0.790,p
0.179,0.090,p
0.246,0.771,p
0.634,0.718,p
0.604,0.727,n
0.420,0.033,p
0.319,0.862,p
0.633,0.207,n
0.078,0.564,p
0.301,0.016,n
0.350,0.680,p
0.690,0.102,n
0.311,0.988,p
0.521,0.973,p
0.044,0.379,p
0.576,0.063,n
0.485,0.737,n
0.007,0.305,p
0.749,0.251,n
0.291,0.850,p
0.398,0.618,p
0.373,0.088,n
0.445,0.127,n
0.604,0.894,p
0.602,0.179,n
0.216,0.155,n
0.034,0.246,p
0.806,0.054,n
0.652,0.105,n
0.407,0.172,n
0.132,0.545,p
0.239,0.571,p
0.697,0.095,n
0.854,0.023,n
0.171,0.990,p
0.904,0.073,n
0.953,0.839,p
0.662,0.668,p
0.069,0.236,n
0.459,0.441,n
0.901,0.438,n
0.946,0.550,n
0.302,0.352,p
0.170,0.443,p
0.635,0.159,n
0.356,0.847,p
0.766,0.451,n
0.984,0.609,n
0.937,0.269,p
0.986,0.138,n
0.414,0.465,p
0.196,0.431,p
0.042,0.040,n
0.766,0.754,p
0.025,0.244,p
0.665,0.105,n
0.613,0.764,p
0.153,0.661,p
0.593,0.605,p
0.112,0.092,n
0.765,0.573,n
0.009,0.571,n
0.861,0.241,n
0.981,0.709,n
0.471,0.617,p
0.854,0.936,p
0.950,0.899,n
0.894,0.214,n
0.464,0.399,n
0.713,0.041,n
0.077,0.099,p
0.091,0.160,p
0.073,0.972,p
0.914,0.080,n
0.651,0.520,n
0.070,0.064,n
0.225,0.435,p
0.441,0.176,n
0.426,0.509,p
0.993,0.205,n
0.568,0.901,p
0.259,0.115,n
0.849,0.804,p
0.947,0.788,n
0.038,0.125,p
0.605,0.254,n
1.000,0.409,n
0.163,0.179,p
0.306,0.230,p
0.189,0.844,p
0.762,0.221,n
0.374,0.643,p
0.628,0.267,n
0.321,0.186,n
0.849,0.661,n
0.116,0.912,p
0.628,0.636,n
0.525,0.198,n
0.677,0.809,p
0.582,0.818,p
0.567,0.183,n
0.941,0.266,n
0.648,0.736,p
0.687,0.754,n
0.316,0.373,p
0.993,0.257,n
0.529,0.103,n
0.242,0.815,n
0.249,0.577,p
0.411,0.585,p
0.204,0.628,p
0.784,0.490,n
0.537,0.384,n
0.181,0.130,n
0.684,0.533,n
0.166,0.311,n
0.607,0.453,n
0.459,0.740,p
0.817,0.707,n
0.663,0.417,n
0.093,0.557,p
0.124,0.485,p
0.971,0.784,n
0.721,0.300,n
0.264,0.844,p
0.061,0.543,p
0.448,0.557,p
0.116,0.432,p
0.835,0.231,n
0.143,0.953,n
0.077,0.052,n
